date,team1,team2,team1_score,team2_score,spreads_json
20061118,Cleveland,Washington,99,111,"{""19"": [""+4 -110"", ""-4 -110""], ""238"": [""+4 +108"", ""-4 -118""]}"
20061118,Memphis,Dallas,84,89,"{""19"": [""+10 -110"", ""-10 -110""], ""238"": [""+10 -102"", ""-10 -108""]}"
20061118,Phoenix,Utah,117,120,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+4.5 -106"", ""-4.5 -104""]}"
20061118,Miami,Atlanta,74,74,"{""19"": [""+3 -110"", ""-3 -110""], ""238"": [""+3 +102"", ""-3 -112""]}"
20061118,Houston,Detroit,92,104,"{""238"": [""+1 +101"", ""-1 -111""]}"
20061118,Indiana,Milwaukee,102,100,"{""19"": [""+4 -110"", ""-4 -110""], ""238"": [""+4 -110"", ""-4 +100""]}"
20061118,Philadelphia,L.A. Clippers,90,90,"{""19"": [""+9 -110"", ""-9 -110""], ""238"": [""+9 -101"", ""-9 -109""]}"
20061118,Toronto,Denver,109,117,"{""19"": [""+10 -110"", ""-10 -110""], ""238"": [""+9.5 +102"", ""-9.5 -112""]}"
20061118,Portland,Brooklyn,86,68,"{""19"": [""+9 -110"", ""-9 -110""], ""238"": [""+9 -113"", ""-9 +103""]}"
20061119,Chicago,L.A. Lakers,72,82,"{""19"": [""+1.5 +107"", ""-1.5 -127""], ""238"": [""+3 -114"", ""-3 +104""]}"
20061119,San Antonio,Sacramento,108,99,"{""19"": [""-2.5 -110"", ""+2.5 -110""], ""238"": [""-2.5 -103"", ""+2.5 -107""]}"
20061120,San Antonio,Portland,107,98,"{""19"": [""-6.5 -110"", ""+6.5 -110""], ""93"": [""-6.5 -110"", ""+6.5 -110""], ""238"": [""-6 -106"", ""+6 -104""]}"
20061120,Toronto,Utah,96,101,"{""19"": [""+8.5 -110"", ""-8.5 -110""], ""93"": [""+9 -110"", ""-9 -110""], ""238"": [""+9 -121"", ""-9 +111""]}"
20061120,Dallas,Charlotte,93,85,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-4.5 -110"", ""+4.5 -110""], ""238"": [""-4 -103"", ""+4 -107""]}"
20061120,Phoenix,Golden State,113,110,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-2.5 -110"", ""+2.5 -110""], ""238"": [""-3.5 -116"", ""+3.5 +106""]}"
20061120,Orlando,Memphis,86,95,"{""19"": [""-3 -110"", ""+3 -110""], ""93"": [""-3.5 -110"", ""+3.5 -110""], ""238"": [""-3 +101"", ""+3 -111""]}"
20061120,Houston,New York,97,90,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-4.5 -110"", ""+4.5 -110""], ""238"": [""-4.5 +103"", ""+4.5 -113""]}"
20061121,Washington,Dallas,80,107,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -110"", ""-5 -110""], ""238"": [""+5 -106"", ""-5 -104""]}"
20061121,Detroit,Philadelphia,97,87,"{""19"": [""-4.5 -110"", ""+4.5 -110""], ""93"": [""-4.5 -110"", ""+4.5 -110""], ""238"": [""-4 -105"", ""+4 -105""]}"
20061121,Milwaukee,Indiana,88,93,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""+4.5 -110"", ""-4.5 -110""], ""238"": [""+4.5 +100"", ""-4.5 -110""]}"
20061121,Chicago,Denver,109,113,"{""19"": [""+2.5 -110"", ""-2.5 -110""], ""93"": [""+2.5 -110"", ""-2.5 -110""], ""238"": [""+3 -120"", ""-3 +110""]}"
20061121,Miami,New Orleans,86,101,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -110"", ""-5 -110""], ""238"": [""+4.5 +102"", ""-4.5 -112""]}"
20061121,Memphis,Cleveland,94,97,"{""19"": [""+10 -110"", ""-10 -110""], ""93"": [""+10 -110"", ""-10 -110""], ""238"": [""+10 +100"", ""-10 -110""]}"
20061121,L.A. Clippers,L.A. Lakers,101,105,"{""19"": [""-2 -110"", ""+2 -110""], ""93"": [""-2 -110"", ""+2 -110""], ""238"": [""-1.5 -113"", ""+1.5 +103""]}"
20061122,Cleveland,Toronto,87,95,"{""19"": [""-2 -110"", ""+2 -110""], ""93"": [""-2 -101"", ""+2 -109""], ""238"": [""-2 +104"", ""+2 -114""]}"
20061122,Indiana,Orlando,91,96,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -105"", ""-7 -105""], ""238"": [""+7 -106"", ""-7 -104""]}"
20061122,Washington,Houston,82,86,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7.5 -105"", ""-7.5 -105""], ""238"": [""+7 -110"", ""-7 +100""]}"
20061122,Denver,Golden State,115,112,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4 -105"", ""-4 -115""], ""238"": [""+4.5 +100"", ""-4.5 -110""]}"
20061122,Brooklyn,Portland,97,100,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-4 -109"", ""+4 -101""], ""238"": [""-4 -103"", ""+4 -107""]}"
20061122,Utah,Sacramento,110,101,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -105"", ""-5 -105""], ""238"": [""+4.5 +100"", ""-4.5 -110""]}"
20061122,New York,Minnesota,89,107,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -105"", ""-5 -105""], ""238"": [""+5 +102"", ""-5 -112""]}"
20061122,Boston,Charlotte,83,92,"{""19"": [""+1 -110"", ""-1 -110""], ""238"": [""+1 -104"", ""-1 -106""]}"
20061122,Philadelphia,Milwaukee,94,98,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -105"", ""-6.5 -105""], ""238"": [""+6.5 +100"", ""-6.5 -110""]}"
20061122,Atlanta,Detroit,98,103,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+6.5 -105"", ""-6.5 -105""], ""238"": [""+6 +103"", ""-6 -113""]}"
20061122,Miami,San Antonio,86,106,"{""19"": [""+11 -110"", ""-11 -110""], ""93"": [""+10.5 -110"", ""-10.5 -110""], ""238"": [""+11 -109"", ""-11 -101""]}"
20061122,New Orleans,Phoenix,83,92,"{""19"": [""+8.5 -110"", ""-8.5 -110""], ""93"": [""+8.5 -105"", ""-8.5 -105""], ""238"": [""+8.5 -101"", ""-8.5 -109""]}"
20061124,Washington,Memphis,80,95,"{""19"": [""-2 -110"", ""+2 -110""], ""93"": [""-2.5 -105"", ""+2.5 -105""], ""238"": [""-2 -112"", ""+2 +102""]}"
20061124,Chicago,Philadelphia,108,123,"{""19"": [""-1.5 -110"", ""+1.5 -110""], ""93"": [""-1.5 -105"", ""+1.5 -105""], ""238"": [""-1.5 -105"", ""+1.5 -105""]}"
20061124,Cleveland,Indiana,87,97,"{""19"": [""+2.5 -110"", ""-2.5 -110""], ""93"": [""+2.5 -105"", ""-2.5 -115""], ""238"": [""+2.5 +105"", ""-2.5 -115""]}"
20061124,Brooklyn,Phoenix,93,99,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""-6.5 -105"", ""+6.5 -105""], ""238"": [""+6 +103"", ""-6 -113""]}"
20061124,L.A. Lakers,Utah,108,114,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+5.5 -105"", ""-5.5 -105""], ""238"": [""+5.5 -108"", ""-5.5 -102""]}"
20061124,Charlotte,Detroit,95,104,"{""19"": [""+8.5 -110"", ""-8.5 -110""], ""93"": [""+8 -105"", ""-8 -105""], ""238"": [""+8.5 -115"", ""-8.5 +105""]}"
20061124,Orlando,Miami,107,104,"{""19"": [""+1 -110"", ""-1 -110""], ""93"": [""+1 -105"", ""-1 -105""], ""238"": [""+1 -104"", ""-1 -106""]}"
20061124,New York,Boston,101,77,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4 -105"", ""-4 -105""], ""238"": [""+4.5 -110"", ""-4.5 +100""]}"
20061124,Golden State,Denver,129,140,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -110"", ""-4.5 +100""], ""238"": [""+4.5 -104"", ""-4.5 -106""]}"
20061124,Dallas,San Antonio,95,92,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -105"", ""-5 -105""], ""238"": [""+5 -102"", ""-5 -108""]}"
20061124,Toronto,Atlanta,93,97,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -105"", ""-3 -105""], ""238"": [""+3 -108"", ""-3 -102""]}"
20061124,Minnesota,New Orleans,86,79,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -110"", ""-4.5 +100""], ""238"": [""+4.5 -112"", ""-4.5 +102""]}"
20061125,New Orleans,Dallas,73,85,"{""19"": [""+9.5 -110"", ""-9.5 -110""], ""93"": [""+9.5 -105"", ""-9.5 -105""], ""238"": [""+9.5 -113"", ""-9.5 +103""]}"
20061125,Detroit,Washington,115,111,"{""19"": [""+2.5 -110"", ""-2.5 -110""], ""93"": [""+2.5 -105"", ""-2.5 -105""], ""238"": [""+2.5 -105"", ""-2.5 -105""]}"
20061125,Miami,Charlotte,102,93,"{""19"": [""+2.5 -110"", ""-2.5 -110""], ""93"": [""+2.5 -105"", ""-2.5 -105""], ""238"": [""+3 -111"", ""-3 +101""]}"
20061125,Atlanta,Orlando,79,98,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""-7.5 -105"", ""+7.5 -105""], ""238"": [""+7.5 -112"", ""-7.5 +102""]}"
20061125,Utah,Golden State,78,91,"{""19"": [""-1.5 -110"", ""+1.5 -110""], ""93"": [""-1.5 -105"", ""+1.5 -105""], ""238"": [""-1 -109"", ""+1 -101""]}"
20061125,L.A. Clippers,Minnesota,96,104,"{""19"": [""-2.5 -110"", ""+2.5 -110""], ""93"": [""-2.5 -105"", ""+2.5 -105""], ""238"": [""-2.5 +108"", ""+2.5 -118""]}"
20061125,Philadelphia,Cleveland,95,108,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -105"", ""-6.5 -105""], ""238"": [""+6.5 -107"", ""-6.5 -103""]}"
20061125,Memphis,Houston,76,85,"{""19"": [""+10 -110"", ""-10 -110""], ""93"": [""+9.5 -105"", ""-9.5 -115""], ""238"": [""+10 -102"", ""-10 -108""]}"
20061125,Boston,Milwaukee,111,98,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""-4 -105"", ""+4 -105""], ""238"": [""+4 -110"", ""-4 +100""]}"
20061125,Chicago,New York,106,95,"{""19"": [""-1.5 -110"", ""+1.5 -110""], ""93"": [""-2 -105"", ""+2 -105""], ""238"": [""-2 -103"", ""+2 -107""]}"
20061125,Portland,Sacramento,85,105,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""-7.5 -105"", ""+7.5 -105""], ""238"": [""+7.5 -101"", ""-7.5 -109""]}"
20061126,L.A. Clippers,Denver,88,103,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -105"", ""-5 -105""], ""238"": [""+5 +103"", ""-5 -113""]}"
20061126,Brooklyn,L.A. Lakers,93,99,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -105"", ""-4.5 -105""], ""238"": [""+4.5 -115"", ""-4.5 +105""]}"
20061126,Phoenix,Portland,119,101,"{""19"": [""-6 -110"", ""+6 -110""], ""93"": [""-6.5 -105"", ""+6.5 -115""], ""238"": [""-6 -102"", ""+6 -108""]}"
20061126,Indiana,Toronto,83,92,"{""19"": [""-1 -110"", ""+1 -110""], ""93"": [""-1 -103"", ""+1 -107""], ""238"": [""-1 +108"", ""+1 -118""]}"
20061127,Minnesota,Dallas,87,93,"{""19"": [""+9 -110"", ""-9 -110""], ""93"": [""+9 -105"", ""-9 -105""], ""238"": [""+9 -108"", ""-9 -102""]}"
20061127,Orlando,Utah,88,75,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -110"", ""-6.5 +100""], ""238"": [""+6.5 -110"", ""-6.5 +100""]}"
20061127,San Antonio,Golden State,102,111,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""-4 -101"", ""+4 -109""], ""238"": [""-3.5 -105"", ""+3.5 -105""]}"
20061127,Philadelphia,Miami,91,103,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -105"", ""-3 -115""], ""238"": [""+3 +101"", ""-3 -111""]}"
20061128,Toronto,New Orleans,94,77,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""+4 -110"", ""-4 +100""], ""238"": [""+4 -112"", ""-4 +102""]}"
20061128,Minnesota,Houston,75,82,"{""19"": [""+9 -110"", ""-9 -110""], ""93"": [""+9 -105"", ""-9 -115""], ""238"": [""+8.5 +112"", ""-8.5 -122""]}"
20061128,Atlanta,Washington,95,96,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -105"", ""-6.5 -115""], ""238"": [""+6.5 -107"", ""-6.5 -103""]}"
20061128,New York,Chicago,85,102,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -110"", ""-7 +100""], ""238"": [""+7 -106"", ""-7 -104""]}"
20061128,Memphis,Denver,108,96,"{""19"": [""+8.5 -110"", ""-8.5 -110""], ""93"": [""+9 -110"", ""-9 +100""], ""238"": [""+9 -112"", ""-9 +102""]}"
20061128,Milwaukee,L.A. Lakers,109,105,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7.5 -109"", ""-7.5 -101""], ""238"": [""+7 -107"", ""-7 -103""]}"
20061128,L.A. Clippers,Sacramento,80,93,"{""19"": [""+5 -110"", ""-5 -110""], ""93"": [""+5 -105"", ""-5 -105""], ""238"": [""+5 -114"", ""-5 +104""]}"
20061128,Indiana,Portland,105,97,"{""19"": [""-2 -110"", ""+2 -110""], ""93"": [""-1.5 -105"", ""+1.5 -105""], ""238"": [""-1 -107"", ""+1 -103""]}"
20061128,Charlotte,Brooklyn,96,92,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7.5 -110"", ""-7.5 +100""], ""238"": [""+7 +100"", ""-7 -110""]}"
20061129,New York,Cleveland,101,98,"{""19"": [""+9 -110"", ""-9 -110""], ""93"": [""+9.5 -109"", ""-9.5 -101""], ""238"": [""+9.5 -113"", ""-9.5 +103""]}"
20061129,Brooklyn,Boston,106,103,"{""19"": [""+2.5 -110"", ""-2.5 -110""], ""93"": [""+2.5 -105"", ""-2.5 -105""], ""238"": [""+3 -106"", ""-3 -104""]}"
20061129,Indiana,Golden State,108,106,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6 -101"", ""-6 -109""], ""238"": [""+6 +103"", ""-6 -113""]}"
20061129,Charlotte,Atlanta,90,99,"{""19"": [""+4 -110"", ""-4 -110""], ""93"": [""+4 -105"", ""-4 -105""], ""238"": [""+4 -107"", ""-4 -103""]}"
20061129,Houston,Phoenix,91,102,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""-7 -105"", ""+7 -105""], ""238"": [""+7 -115"", ""-7 +105""]}"
20061129,Toronto,Dallas,98,117,"{""19"": [""+10.5 -110"", ""-10.5 -110""], ""93"": [""+10 -110"", ""-10 -110""], ""238"": [""+10 -107"", ""-10 -103""]}"
20061129,San Antonio,Utah,75,83,"{""238"": [""-1 +106"", ""+1 -116""]}"
20061129,Memphis,L.A. Clippers,90,105,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -105"", ""-6.5 -105""], ""238"": [""+6.5 -103"", ""-6.5 -107""]}"
20061130,Utah,L.A. Lakers,102,132,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+4.5 -105"", ""-4.5 -115""], ""238"": [""+4.5 +100"", ""-4.5 -110""]}"
20061130,Detroit,Miami,87,85,"{""19"": [""-3 -110"", ""+3 -110""], ""93"": [""-3 -110"", ""+3 +100""], ""238"": [""-3.5 +100"", ""+3.5 -110""]}"
20061201,Boston,Toronto,102,106,"{""19"": [""+2.5 -110"", ""-2.5 -110""], ""93"": [""-2.5 -110"", ""+2.5 +100""], ""238"": [""+2.5 -105"", ""-2.5 -105""]}"
20061201,Orlando,Portland,91,89,"{""19"": [""-4 -110"", ""+4 -110""], ""93"": [""-4 -103"", ""+4 -107""], ""238"": [""-4 -101"", ""+4 -109""]}"
20061201,Sacramento,Dallas,90,109,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+7 -105"", ""-7 -115""], ""238"": [""+7 +100"", ""-7 -110""]}"
20061201,New York,Detroit,100,108,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -105"", ""-7 -105""], ""238"": [""+7 -111"", ""-7 +101""]}"
20061201,Charlotte,Washington,109,121,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -105"", ""-7 -105""], ""238"": [""+7 -105"", ""-7 -105""]}"
20061201,Cleveland,Atlanta,106,95,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""+3.5 -105"", ""-3.5 -105""], ""238"": [""-3.5 -103"", ""+3.5 -107""]}"
20061201,Denver,Minnesota,106,92,"{""19"": [""+1.5 -110"", ""-1.5 -110""], ""93"": [""+1 -101"", ""-1 -109""], ""238"": [""+1.5 -102"", ""-1.5 -108""]}"
20061201,Chicago,New Orleans,111,108,"{""19"": [""-3 -110"", ""+3 -110""], ""93"": [""-3 -105"", ""+3 -105""], ""238"": [""-3 +103"", ""+3 -113""]}"
20061201,Milwaukee,Phoenix,116,122,"{""19"": [""+9.5 -110"", ""-9.5 -110""], ""93"": [""+9.5 -105"", ""-9.5 -105""], ""238"": [""+9.5 -105"", ""-9.5 -105""]}"
20061202,L.A. Lakers,L.A. Clippers,97,88,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3 -105"", ""-3 -105""], ""238"": [""+3 -108"", ""-3 -102""]}"
20061202,Sacramento,San Antonio,98,100,"{""19"": [""+8 -110"", ""-8 -110""], ""93"": [""+8 -105"", ""-8 -105""], ""238"": [""+8 -116"", ""-8 +106""]}"
20061202,Miami,Memphis,98,97,"{""19"": [""+2 -110"", ""-2 -110""], ""93"": [""+2 -105"", ""-2 -105""], ""238"": [""+2 -105"", ""-2 -105""]}"
20061202,Toronto,New York,103,100,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3.5 -105"", ""-3.5 -105""], ""238"": [""+3 -106"", ""-3 -104""]}"
20061202,Philadelphia,Brooklyn,107,112,"{""19"": [""+5.5 -110"", ""-5.5 -110""], ""93"": [""+5.5 -101"", ""-5.5 -109""], ""238"": [""+5.5 +101"", ""-5.5 -111""]}"
20061202,Milwaukee,Golden State,115,110,"{""19"": [""+8.5 -110"", ""-8.5 -110""], ""93"": [""+8.5 -105"", ""-8.5 -105""], ""238"": [""+8 +104"", ""-8 -114""]}"
20061202,Indiana,Denver,101,121,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7.5 -105"", ""-7.5 -105""], ""238"": [""+7 +105"", ""-7 -115""]}"
20061202,Washington,Chicago,94,112,"{""19"": [""+6 -110"", ""-6 -110""], ""93"": [""+5.5 -105"", ""-5.5 -105""], ""238"": [""+6 -106"", ""-6 -104""]}"
20061202,Cleveland,Houston,63,81,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""-6.5 -105"", ""+6.5 -105""], ""238"": [""+6 -105"", ""-6 -105""]}"
20061203,Atlanta,Portland,107,96,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+2.5 -110"", ""-2.5 -110""], ""238"": [""+3 -105"", ""-3 -105""]}"
20061204,Milwaukee,Utah,88,101,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -110"", ""-7 +100""], ""238"": [""+7 -110"", ""-7 +100""]}"
20061204,Golden State,San Antonio,89,129,"{""19"": [""+8.5 -110"", ""-8.5 -110""], ""93"": [""+8.5 -101"", ""-8.5 -109""], ""238"": [""+8.5 +108"", ""-8.5 -118""]}"
20061204,Orlando,Sacramento,92,89,"{""19"": [""+4.5 -110"", ""-4.5 -110""], ""93"": [""+6 -105"", ""-6 -105""], ""238"": [""+4.5 -107"", ""-4.5 -103""]}"
20061204,Boston,Chicago,82,100,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""+7.5 -105"", ""-7.5 -105""], ""238"": [""+7 +103"", ""-7 -113""]}"
20061204,Memphis,New York,90,98,"{""19"": [""+2 -110"", ""-2 -110""], ""93"": [""-2 -105"", ""+2 -105""], ""238"": [""+2 +105"", ""-2 -115""]}"
20061204,Dallas,Washington,97,106,"{""19"": [""-3.5 -110"", ""+3.5 -110""], ""93"": [""-3.5 -105"", ""+3.5 -105""], ""238"": [""-3.5 +101"", ""+3.5 -111""]}"
20061204,Indiana,L.A. Lakers,87,101,"{""19"": [""+7 -110"", ""-7 -110""], ""93"": [""+7 -105"", ""-7 -105""], ""238"": [""+7 -110"", ""-7 +100""]}"
20061205,Portland,Detroit,88,85,"{""19"": [""+10 -110"", ""-10 -110""], ""93"": [""+10.5 -110"", ""-10.5 -110""], ""238"": [""+10 -104"", ""-10 -106""]}"
20061205,Sacramento,Phoenix,102,127,"{""19"": [""+10.5 -110"", ""-10.5 -110""], ""93"": [""+11 -110"", ""-11 -110""], ""238"": [""+10.5 +100"", ""-10.5 -110""]}"
20061205,Miami,L.A. Clippers,97,101,"{""19"": [""+6.5 -110"", ""-6.5 -110""], ""93"": [""+6.5 -105"", ""-6.5 -105""], ""238"": [""+6.5 -106"", ""-6.5 -104""]}"
20061205,Dallas,Brooklyn,92,75,"{""19"": [""-2 -110"", ""+2 -110""], ""93"": [""-2.5 -101"", ""+2.5 -109""], ""238"": [""-2.5 +101"", ""+2.5 -111""]}"
20061205,Golden State,Houston,90,118,"{""19"": [""+7.5 -110"", ""-7.5 -110""], ""93"": [""-7.5 -105"", ""+7.5 -105""], ""238"": [""+7 -102"", ""-7 -108""]}"
20061206,Philadelphia,Chicago,94,121,"{""19"": [""+9.5 -110"", ""-9.5 -110""], ""93"": [""+9.5 -110"", ""-9.5 -110""], ""238"": [""+9 +101"", ""-9 -111""]}"
20061206,Memphis,Boston,98,96,"{""19"": [""+3 -110"", ""-3 -110""], ""93"": [""+3.5 -110"", ""-3.5 -110""], ""238"": [""+2.5 +111"", ""-2.5 -121""]}"
20061206,Washington,New York,113,102,"{""19"": [""-1 -110"", ""+1 -110""], ""93"": [""-1 -110"", ""+1 -110""], ""238"": [""-1 +105"", ""+1 -115""]}"
20061206,Orlando,Indiana,80,94,"{""19"": [""+2.5 -110"", ""-2.5 -110""], ""93"": [""+2.5 -110"", ""-2.5 -110""], ""238"": [""+2 +110"", ""-2 -120""]}"
20061206,Houston,Minnesota,84,90,"{""238"": [""+1 -110"", ""-1 +100""]}"
20061206,New Orleans,L.A. Lakers,105,89,"{""19"": [""+9 -110"", ""-9 -110""], ""93"": [""+8.5 -110"", ""-8.5 -110""], ""238"": [""+9 -108"", ""-9 -102""]}"
